id_news_article,news_url,image_url,commons_url,avg_rank,median_rank,rank_var,content-WPtitle,content-caption,title-caption,baseline
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/1/19/Total_World_Oil_Reserves.PNG,https://commons.wikimedia.org/wiki/File:Total_World_Oil_Reserves.PNG,1.25,1.5,0.6875,0.955810414,0.990085427,0.978860406,0
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/e/e3/Oil_Reserves.png,https://commons.wikimedia.org/wiki/File:Oil_Reserves.png,1.75,1.5,0.6875,0.955810414,0.991630714,0.988150528,0
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/0/04/Saudi_Arabia_map.png,https://commons.wikimedia.org/wiki/File:Saudi_Arabia_map.png,0,0,0,0.938074117,0.955959158,0.749755214,0.028753994
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/b/b1/Saudi_Arabia_Topography.png,https://commons.wikimedia.org/wiki/File:Saudi_Arabia_Topography.png,0,0,0,0.938074117,0.926960465,0.683485425,0.055813953
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/b/b0/Saudi_Arabia%2C_administrative_divisions_-_Nmbrs_-_colored.svg,https://commons.wikimedia.org/wiki/File:Saudi_Arabia%2C_administrative_divisions_-_Nmbrs_-_colored.svg,0,0,0,0.938074117,0.947647909,0.734554692,0.014308426
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/8/83/Oil_and_Gas_Infrastructure_Persian_Gulf_%28large%29.gif,https://commons.wikimedia.org/wiki/File:Oil_and_Gas_Infrastructure_Persian_Gulf_%28large%29.gif,1.5,1,0.75,0.938074117,0.989919505,0.978816558,0.015384615
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/a/ac/West-Asia_Koppen_Map.png,https://commons.wikimedia.org/wiki/File:West-Asia_Koppen_Map.png,0,0,0,0.938074117,0.749792778,0.546034372,0.006637168
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/1/1d/Saudi_Arabia_population_density_2010.png,https://commons.wikimedia.org/wiki/File:Saudi_Arabia_population_density_2010.png,0,0,0,0.938074117,0.916698745,0.684786732,0.027607362
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/9/9e/Iranoilandgas.jpg,https://commons.wikimedia.org/wiki/File:Iranoilandgas.jpg,1.25,1.5,0.6875,0.848011278,0.995042676,0.98977637,0.01843318
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/3/30/IRANbalanceofpayment.jpg,https://commons.wikimedia.org/wiki/File:IRANbalanceofpayment.jpg,0,0,0,0.848011278,0.976985619,0.927227964,0.01986755
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/3/34/IRAN-GDP-real-growth.jpg,https://commons.wikimedia.org/wiki/File:IRAN-GDP-real-growth.jpg,1.25,1.5,0.6875,0.848011278,0.995149814,0.989658449,0.017241379
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/1/1e/WTI_price_96_09.PNG,https://commons.wikimedia.org/wiki/File:WTI_price_96_09.PNG,1.25,1.5,0.6875,0.977497868,0.994921181,0.98364622,0.014583333
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/9/9a/US_Natural_Gas_Production.svg,https://commons.wikimedia.org/wiki/File:US_Natural_Gas_Production.svg,0.5,0.5,0.25,0.937905233,0.978569654,0.977702255,0.007220217
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/d/dd/Henry_hub_NG_prices.svg,https://commons.wikimedia.org/wiki/File:Henry_hub_NG_prices.svg,0,0,0,0.937905233,0.987955051,0.977463458,0.006934813
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/c/c8/2006SaudiArabian_exports.PNG,https://commons.wikimedia.org/wiki/File:2006SaudiArabian_exports.PNG,1.25,1,0.1875,0.977420887,0.978262875,0.882523558,0.020725389
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/2/2f/Oil_Prices_Since_1861.svg,https://commons.wikimedia.org/wiki/File:Oil_Prices_Since_1861.svg,1.75,2,0.1875,0.994771782,0.995018556,0.987245534,0.005799503
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/b/b8/Venezuela_Oil_Reserves.png,https://commons.wikimedia.org/wiki/File:Venezuela_Oil_Reserves.png,0.75,0,1.6875,0.990420573,0.979440915,0.901297878,0.017211704
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/c/c5/US_Oil_Production_and_Imports_1920_to_2005.png,https://commons.wikimedia.org/wiki/File:US_Oil_Production_and_Imports_1920_to_2005.png,1.75,2,0.1875,0.994771782,0.990528863,0.978860424,0.008350731
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/5/50/Oil_price_chronology-june2007.gif,https://commons.wikimedia.org/wiki/File:Oil_price_chronology-june2007.gif,1,1,0.5,0.994771782,0.995621937,0.992207345,0.018026696
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/0/0a/Opecrev.gif,https://commons.wikimedia.org/wiki/File:Opecrev.gif,2,2.5,1.5,0.994771782,0.995217025,0.988947432,0.014851485
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/a/ae/Ilkhanate_in_1256%E2%80%931353.PNG,https://commons.wikimedia.org/wiki/File:Ilkhanate_in_1256%E2%80%931353.PNG,0,0,0,0.926991732,0.333252727,0.002617801,0
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/5/55/Achaemenid_true_extent.png,https://commons.wikimedia.org/wiki/File:Achaemenid_true_extent.png,0,0,0,0.926991732,0.601666436,0.392539718,0
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/0/02/Map_Iran_1900-en.png,https://commons.wikimedia.org/wiki/File:Map_Iran_1900-en.png,0,0,0,0.926991732,0.815302224,0.600276527,0.000876424
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/7/73/Khwarezmid-empire-1220CE.png,https://commons.wikimedia.org/wiki/File:Khwarezmid-empire-1220CE.png,0,0,0,0.926991732,0.563499447,0.425107418,0
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/3/31/Arabia_1914.png,https://commons.wikimedia.org/wiki/File:Arabia_1914.png,0,0,0,0.948268334,0.743790828,0.526797486,0.029478458
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/e/eb/Crudes.PNG,https://commons.wikimedia.org/wiki/File:Crudes.PNG,0,0,0,0.991589672,0.977026363,0.965046277,0.003412969
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/3/35/Tribes_english.png,https://commons.wikimedia.org/wiki/File:Tribes_english.png,0,0,0,0.948268334,0.938267908,0.663307512,0.048
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/4/4a/First_Saudi_State_Big.png,https://commons.wikimedia.org/wiki/File:First_Saudi_State_Big.png,0,0,0,0.948268334,0.94575285,0.714276071,0.024630542
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/1/1e/International_Monetary_Fund_%28art.VIII%29.png,https://commons.wikimedia.org/wiki/File:International_Monetary_Fund_%28art.VIII%29.png,0.25,0,0.1875,0.938747195,0.938747195,0.887443176,0.009230769
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/1/14/Debt_service-Iran.png,https://commons.wikimedia.org/wiki/File:Debt_service-Iran.png,0.25,0,0.1875,0.848011278,0.989596819,0.969680514,0.011235955
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/e/e1/Iran-Budget.JPG,https://commons.wikimedia.org/wiki/File:Iran-Budget.JPG,0.25,0,0.1875,0.848011278,0.994798042,0.978341704,0.010989011
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/d/de/Gas_Production_Top_5_Countries.png,https://commons.wikimedia.org/wiki/File:Gas_Production_Top_5_Countries.png,0,0,0,0.937905233,0.978091806,0.976799289,0.011952191
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/a/ac/Global_Gas_trade_both_LNG_and_Pipeline.png,https://commons.wikimedia.org/wiki/File:Global_Gas_trade_both_LNG_and_Pipeline.png,0,0,0,0.937905233,0.988615842,0.978462371,0
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/6/6c/Natural_Gas_Price_Comparison.png,https://commons.wikimedia.org/wiki/File:Natural_Gas_Price_Comparison.png,0.25,0,0.1875,0.937905233,0.987257976,0.977741557,0.011320755
26,http://www.bbc.com/news/business-36066256,https://upload.wikimedia.org/wikipedia/commons/2/23/World_-_Natural_Gas_Production_of_Countries.png,https://commons.wikimedia.org/wiki/File:World_-_Natural_Gas_Production_of_Countries.png,0.25,0,0.1875,0.937905233,0.977064212,0.971912426,0.012396694
27,https://www.nytimes.com/2016/04/16/us/southern-cities-move-past-states-on-liberal-social-issues.html,https://upload.wikimedia.org/wikipedia/commons/3/33/Same-sex_marriage_map_Oceania.svg,https://commons.wikimedia.org/wiki/File:Same-sex_marriage_map_Oceania.svg,0.75,0,1.6875,0.859024921,0.845929984,0.621219768,0.001547988
27,https://www.nytimes.com/2016/04/16/us/southern-cities-move-past-states-on-liberal-social-issues.html,https://upload.wikimedia.org/wikipedia/commons/4/44/World_marriage-equality_laws.svg,https://commons.wikimedia.org/wiki/File:World_marriage-equality_laws.svg,1,0.5,1.5,0.859024921,0.689216049,0.527621209,0.003671072
27,https://www.nytimes.com/2016/04/16/us/southern-cities-move-past-states-on-liberal-social-issues.html,https://upload.wikimedia.org/wikipedia/commons/a/a2/World_same-sex_adoption_laws.svg,https://commons.wikimedia.org/wiki/File:World_same-sex_adoption_laws.svg,1,0.5,1.5,0.859024921,0.92892718,0.668474933,0.011857708
27,https://www.nytimes.com/2016/04/16/us/southern-cities-move-past-states-on-liberal-social-issues.html,https://upload.wikimedia.org/wikipedia/commons/d/dd/Same-sex_legislation_Lesser_Antilles_%28named%29.svg,https://commons.wikimedia.org/wiki/File:Same-sex_legislation_Lesser_Antilles_%28named%29.svg,0.5,0,0.75,0.859024921,0.822094844,0.611322685,0.001369863
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/f/f1/Ohio_Governor_Election_Results_by_County%2C_2014.svg,https://commons.wikimedia.org/wiki/File:Ohio_Governor_Election_Results_by_County%2C_2014.svg,0.25,0,0.1875,0.941901755,0.93954349,0.906603786,0.00310559
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/3/34/5_Boroughs_Labels_New_York_City_Map.svg,https://commons.wikimedia.org/wiki/File:5_Boroughs_Labels_New_York_City_Map.svg,0.5,0,0.75,0.773925337,0.27966878,0.392637118,0.011627907
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/4/42/Ohio_Governor_Election_Results_by_County%2C_2010.svg,https://commons.wikimedia.org/wiki/File:Ohio_Governor_Election_Results_by_County%2C_2010.svg,0.5,0.5,0.25,0.941901755,0.942344031,0.925970825,0.00295858
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/5/5f/2008_Democratic_Primaries_Popular_Vote.svg,https://commons.wikimedia.org/wiki/File:2008_Democratic_Primaries_Popular_Vote.svg,0.75,0.5,0.6875,0.989901948,0.994937743,0.988819021,0.00143472
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/8/84/Georgia_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Georgia_Congressional_Districts%2C_113th_Congress.tif,0,0,0,0.927317544,0.785006621,0.844116497,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/3/31/Missouri_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Missouri_Congressional_Districts%2C_113th_Congress.tif,0,0,0,0.898379886,0.770762891,0.837541174,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/3/3d/North_Carolina_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:North_Carolina_Congressional_Districts%2C_113th_Congress.tif,0,0,0,0.938625936,0.785051852,0.792295571,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/f/fd/Kentucky_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Kentucky_Congressional_Districts%2C_113th_Congress.tif,0,0,0,0.901494837,0.782745728,0.836180023,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/f/fd/Massachusetts_congressional_districts_large.pdf,https://commons.wikimedia.org/wiki/File:Massachusetts_congressional_districts_large.pdf,0.25,0,0.1875,0.860730507,0.785114786,0.841363228,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/4/47/Maryland_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Maryland_Congressional_Districts%2C_113th_Congress.tif,0.25,0,0.1875,0.926268758,0.800347255,0.84443939,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/5/52/Ohio_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Ohio_Congressional_Districts%2C_113th_Congress.tif,0,0,0,0.927143859,0.810687723,0.849217297,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/2/20/Pennsylvania_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Pennsylvania_Congressional_Districts%2C_113th_Congress.tif,0.75,0.5,0.6875,0.9037541,0.784410569,0.845040248,0
29,This article about Primary Selection results in New York State has been updated significantly after the data collection.,https://upload.wikimedia.org/wikipedia/commons/3/3a/New_York_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:New_York_Congressional_Districts%2C_113th_Congress.tif,1.5,1.5,1.25,0.955865172,0.927242294,0.927672182,0.009063444
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/7/71/Marginal_physical_product_of_labour_small.png,https://commons.wikimedia.org/wiki/File:Marginal_physical_product_of_labour_small.png,0,0,0,0.882245708,0.887539576,0.73278925,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/5/5a/Labour_wage_increase_small.png,https://commons.wikimedia.org/wiki/File:Labour_wage_increase_small.png,0.5,0.5,0.25,0.882245708,0.977609654,0.905869814,0.008928571
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/a/a4/Budget_Deficit_1971_to_2001.png,https://commons.wikimedia.org/wiki/File:Budget_Deficit_1971_to_2001.png,0,0,0,0.860421604,0.97683027,0.902945664,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/8/80/Total_health_expenditure_per_capita%2C_US_Dollars_PPP.png,https://commons.wikimedia.org/wiki/File:Total_health_expenditure_per_capita%2C_US_Dollars_PPP.png,0.75,1,0.1875,0.937932002,0.989614422,0.937724873,0.001156069
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/1/1f/McCainObamaMatchupTWINtop.svg,https://commons.wikimedia.org/wiki/File:McCainObamaMatchupTWINtop.svg,0,0,0,0.885879554,0.945546135,0.906106964,0.002145923
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/4/44/Obese_population_OECD_2010.png,https://commons.wikimedia.org/wiki/File:Obese_population_OECD_2010.png,0,0,0,0.902468101,0.976701656,0.88088087,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/2/27/Overweight_or_obese_population_OECD_2010.png,https://commons.wikimedia.org/wiki/File:Overweight_or_obese_population_OECD_2010.png,0,0,0,0.902468101,0.965635415,0.85963663,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/6/64/Health_spending_vs_physicians_oecd_2008.png,https://commons.wikimedia.org/wiki/File:Health_spending_vs_physicians_oecd_2008.png,1.25,1,1.1875,0.902468101,0.987391819,0.948237847,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/8/8b/Health_systems_comparison_OECD_2008.png,https://commons.wikimedia.org/wiki/File:Health_systems_comparison_OECD_2008.png,0,0,0,0.902468101,0.990386012,0.97653189,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/6/61/Labour_supply_income_and_substitution_effects_small.png,https://commons.wikimedia.org/wiki/File:Labour_supply_income_and_substitution_effects_small.png,0.5,0,0.75,0.882245708,0.987550654,0.931684259,0.003610108
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/1/1a/Labour_supply_small.png,https://commons.wikimedia.org/wiki/File:Labour_supply_small.png,0.5,0,0.75,0.882245708,0.784641444,0.549154485,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/8/87/Labour_demand_in_the_short_run_small.png,https://commons.wikimedia.org/wiki/File:Labour_demand_in_the_short_run_small.png,0,0,0,0.882245708,0.938213687,0.785292584,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/3/30/Labour_economics-shortrun_supply_smaller.png,https://commons.wikimedia.org/wiki/File:Labour_economics-shortrun_supply_smaller.png,0,0,0,0.882245708,0.92976545,0.742285719,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/0/0b/U.S._National_Healthcare_Expenditures_-_Annual_Percent_Change.png,https://commons.wikimedia.org/wiki/File:U.S._National_Healthcare_Expenditures_-_Annual_Percent_Change.png,1.5,1.5,1.25,0.97890279,0.978999555,0.948072169,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/f/fd/Medicare_spending_per_capita.png,https://commons.wikimedia.org/wiki/File:Medicare_spending_per_capita.png,1,1,0,0.97890279,0.989632102,0.976838209,0.002436054
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/8/8c/Health_Expenditure_per_capita_OECD_2013.png,https://commons.wikimedia.org/wiki/File:Health_Expenditure_per_capita_OECD_2013.png,0.5,0.5,0.25,0.977393431,0.978502454,0.899725826,0.002631579
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/2/2f/Health_spending_vs_beds_oecd_2008.png,https://commons.wikimedia.org/wiki/File:Health_spending_vs_beds_oecd_2008.png,0.25,0,0.1875,0.902468101,0.978660365,0.942709411,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/9/9a/Undocumented_Immigrants_Entrees_in_US_between_1980-2009.JPG,https://commons.wikimedia.org/wiki/File:Undocumented_Immigrants_Entrees_in_US_between_1980-2009.JPG,0.5,0.5,0.25,0.976515507,0.952732489,0.985047918,0.015564202
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/e/ee/ACA_Medicaid_expansion_by_state.svg,https://commons.wikimedia.org/wiki/File:ACA_Medicaid_expansion_by_state.svg,1.75,2,1.1875,0.976811258,0.947783317,0.955652305,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/4/4d/U.S._Uninsured_and_Uninsured_Rate_%281987_to_2008%29.JPG,https://commons.wikimedia.org/wiki/File:U.S._Uninsured_and_Uninsured_Rate_%281987_to_2008%29.JPG,1.75,2,1.1875,0.976907137,0.977342925,0.957100519,0.009276438
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/b/b3/Medicare_and_Medicaid_GDP_Chart.png,https://commons.wikimedia.org/wiki/File:Medicare_and_Medicaid_GDP_Chart.png,0.5,0.5,0.25,0.976907137,0.978962671,0.964900653,0.002
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/e/e6/U.S._Health_Insurance_Status_-_Under_65_yrs.png,https://commons.wikimedia.org/wiki/File:U.S._Health_Insurance_Status_-_Under_65_yrs.png,0.75,1,0.1875,0.969463646,0.976749529,0.88117392,0.006451613
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/0/0a/Health_care_cost_rise.svg,https://commons.wikimedia.org/wiki/File:Health_care_cost_rise.svg,0.5,0.5,0.25,0.969463646,0.989977727,0.956643951,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/7/7f/Compensation_-_Gross_and_Net_of_Health_Insurance_Premiums.png,https://commons.wikimedia.org/wiki/File:Compensation_-_Gross_and_Net_of_Health_Insurance_Premiums.png,1.5,2,0.75,0.97890279,0.991952278,0.965425186,0.003857281
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/6/68/Medicare_Cost_to_GDP_Comparison_of_2009_and_2015_Trustee_Forecasts.png,https://commons.wikimedia.org/wiki/File:Medicare_Cost_to_GDP_Comparison_of_2009_and_2015_Trustee_Forecasts.png,1.25,1,1.1875,0.950073053,0.9896949,0.969008882,0.005665722
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/b/b0/Effects_of_Population_Aging_and_Excess_Health_Care_Costs_on_Entitlement_Programs_%282013%29.png,https://commons.wikimedia.org/wiki/File:Effects_of_Population_Aging_and_Excess_Health_Care_Costs_on_Entitlement_Programs_%282013%29.png,0.75,0.5,0.6875,0.950073053,0.982295162,0.97666186,0.002840909
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/d/d3/Health_uninsurance_rates_in_the_United_States_by_state%2C_2009.svg,https://commons.wikimedia.org/wiki/File:Health_uninsurance_rates_in_the_United_States_by_state%2C_2009.svg,2.25,2.5,0.6875,0.984426963,0.990813279,0.976956281,0.01674277
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/2/25/Universal_health_care.svg,https://commons.wikimedia.org/wiki/File:Universal_health_care.svg,0.25,0,0.1875,0.977098862,0.977738775,0.94847748,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/8/86/Israeli_Health_Care_Spending_as_a_Percentage_of_GDP.jpg,https://commons.wikimedia.org/wiki/File:Israeli_Health_Care_Spending_as_a_Percentage_of_GDP.jpg,0,0,0,0.977098862,0.987080471,0.9646829,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/5/54/111th_Congress_roll_call_165.svg,https://commons.wikimedia.org/wiki/File:111th_Congress_roll_call_165.svg,0,0,0,0.977113293,0.499752364,0.888315371,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/9/92/111th_Congress_1st_session_Senate_roll_call_396.svg,https://commons.wikimedia.org/wiki/File:111th_Congress_1st_session_Senate_roll_call_396.svg,0,0,0,0.977113293,0.547172307,0.791662226,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/9/9a/US_Health_Insurance_Premiums_for_Families_-_1999_to_2014.png,https://commons.wikimedia.org/wiki/File:US_Health_Insurance_Premiums_for_Families_-_1999_to_2014.png,1.75,1.5,0.6875,0.97890279,0.994971896,0.977629416,0.005128205
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/6/60/U.S._Healthcare_Costs_Per_Capita.png,https://commons.wikimedia.org/wiki/File:U.S._Healthcare_Costs_Per_Capita.png,2,2,0.5,0.97890279,0.971062854,0.893107613,0
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/e/ee/ACA_health_insurance_exchanges_by_state.svg,https://commons.wikimedia.org/wiki/File:ACA_health_insurance_exchanges_by_state.svg,1.75,1.5,0.6875,0.977049368,0.97830821,0.952400931,0.005333333
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/b/b6/U.S._uninsured_in_2007%2C_by_income.JPG,https://commons.wikimedia.org/wiki/File:U.S._uninsured_in_2007%2C_by_income.JPG,2,2,0,0.984426963,0.977560954,0.961295836,0.002386635
31,https://www.nytimes.com/2016/04/18/health/immigrants-the-poor-and-minorities-gain-sharply-under-health-act.html,https://upload.wikimedia.org/wikipedia/commons/0/0a/%25NoCareCost.svg,https://commons.wikimedia.org/wiki/File:%25NoCareCost.svg,2,2,0.5,0.984426963,0.98720766,0.976840022,0.003472222
32,http://money.cnn.com/2016/04/19/technology/intel-layoffs/index.html,https://upload.wikimedia.org/wikipedia/commons/5/53/Personal_computers_%28million%29_ITU.png,https://commons.wikimedia.org/wiki/File:Personal_computers_%28million%29_ITU.png,1.25,1,1.6875,0.791776251,0.94319271,0.884621124,0
